class,latitude,longitude,elevation,ndvi,ndwi,slope,TWI,TPI,precip,soil,onlyDistanceWater,distToRoad
1,23.293373020074746,91.25756052251114,12,0.48280877,-0.3536301,2.1110697,22322.02887650681,1.246913580246913,40.555973,4,13848.0,174.5116140783291
1,23.57595321503608,90.92320196706441,7,0.5096948,-0.34984303,2.7432961,17136.45830651176,-1.432098765432098,27.463533,4,2695.7666,111.5940314939443
1,23.07294652129224,91.18760892902388,5,0.44739738,-0.24216995,1.0080318,46839.59424129259,-1.950617283950617,53.603474,1,7.158279E7,277.48748181798294
1,23.436572832822204,90.76712589728376,9,0.36509657,-0.17654382,1.0107841,46587.706493115424,1.4567901234567904,23.261654,4,3638.5667,2.123560762467318
1,23.57840222656352,90.6612652759742,6,0.53929603,-0.41384882,5.0467863,9297.749301153666,-1.3580246913580245,19.994913,4,125.23333,3.2205059721926417
1,23.301377130566216,91.08456848518682,7,0.4989708,-0.2735924,2.957433,15926.011972637307,-1.7407407407407405,36.280907,4,7.158279E7,280.02382366511733
1,23.341352393745925,91.1291760092654,10,0.5325604,-0.3587271,2.9575365,15920.750745916033,-0.03703703703703631,37.15944,4,7.158279E7,255.6249644566681
1,23.23096320455811,91.05036739767446,9,0.19161181,0.037131514,2.2204134,21231.495750890314,0.3580246913580254,36.05536,4,7.158279E7,215.6100214160589
1,23.427087830648663,91.25932648174465,17,0.594282,-0.44393206,2.1115558,22294.916267388682,0.7654320987654337,38.36674,4,751.36664,188.87976113357038
1,23.742715503109224,90.9744570865672,7,0.53466654,-0.3532838,2.227541,21083.35412558637,0.4567901234567904,23.598824,7,7.158279E7,132.64415076419166
1,23.482910751305013,90.85144535313623,6,0.53664184,-0.37666234,1.3719091,34309.738254526615,-0.4197530864197532,26.361677,4,6107.3335,425.2551909163563
1,23.162694167596218,91.23017577707992,12,0.43205222,-0.3144449,2.2194815,21251.009119711525,0.0,42.408115,4,4818.8335,13.068034366677212
1,23.367967723434532,91.17260358021969,11,0.48669198,-0.32254353,4.1075153,11451.72868316035,0.8024691358024683,39.408016,4,4220.033,21.802840089851227
1,23.381651220823937,91.02690026078837,13,0.35115153,-0.1664144,2.0201006,23312.998721178414,-0.5308641975308639,33.077442,4,12201.733,282.3146993920859
1,23.744383590569843,90.98030734851305,7,0.4173631,-0.2343922,0.92740995,50660.48503921253,-0.14814814814814792,23.598824,7,7.158279E7,405.45205980114764
1,23.09225146437829,91.06332248121076,7,0.50813454,-0.3181179,0.92740995,50905.194687688556,-0.4691358024691361,52.269566,4,7.158279E7,414.6851898724971
1,23.435434810354618,91.03338227106768,11,0.4995818,-0.34637207,3.8394618,12247.773902925657,-0.6296296296296298,32.304222,4,7782.533,117.36871339261509
1,23.788323178919708,91.02130032137174,10,0.47377726,-0.2628581,2.1128895,22220.9161957593,1.1604938271604937,24.672194,4,7.158279E7,176.20575444042518
1,23.183033764257345,91.19997477761649,9,0.31654322,-0.13260272,0.0,0.0,-0.9753086419753085,41.919502,4,7.158279E7,139.65545457813826
1,23.598504096862317,90.88075576902962,7,0.52929115,-0.3985859,0.92740995,50715.756043757996,0.14814814814814792,26.44717,4,440.86667,526.4748556754721
1,23.095235593928006,91.18048046254538,10,0.4358634,-0.33900055,0.0,0.0,0.6666666666666661,53.603474,4,7.158279E7,226.03806065118172
1,23.400486557815764,91.24060646490969,17,0.5399022,-0.38117766,1.3714443,34342.31157700703,1.9012345679012341,37.084694,4,2039.3667,298.3808431205623
1,23.080743618399254,91.35633447601226,11,0.50245094,-0.26218256,0.92740995,50909.383655970836,0.4938271604938276,46.751186,7,1680.1333,52.70877174548409
1,23.282117380405815,91.25751999779649,9,0.5273461,-0.319,0.0,0.0,0.40740740740740655,40.555973,4,12260.4,53.55562221526451
1,23.154083660526016,91.18274367167284,6,0.48759708,-0.3101622,0.92740995,50882.21757453622,-2.6543209876543212,41.919502,4,7.158279E7,266.9511283580641
1,23.649123135812015,90.91936310569717,7,0.5466847,-0.41854727,2.0242052,23219.51230247604,-0.7777777777777777,27.256256,4,3409.5,232.1499665891397
